MMM US,
9/30/2015,1005.2
12/31/2015,780.8
3/31/2016,734
6/30/2016,915.4
9/30/2016,1038.3
12/31/2016,889
3/31/2017,791.7
6/30/2017,996.3
9/30/2017,1022.1
,
,
,
,
,
,
,
,
,
,
MAS US,
3/31/2010,1852
6/30/2010,2048
9/30/2010,1957
12/31/2010,1735
3/31/2011,1772
6/30/2011,2022
9/30/2011,2006
12/31/2011,1738
3/31/2012,1875
6/30/2012,2004
9/30/2012,1976
12/31/2012,1890
3/31/2013,1876
6/30/2013,2149
9/30/2013,2150
12/31/2013,1998
3/31/2014,1965
6/30/2014,2260
9/30/2014,2232
12/31/2014,2064
3/31/2015,2018
6/30/2015,1929
9/30/2015,1839
12/31/2015,1715
3/31/2016,1720
6/30/2016,2001
9/30/2016,1877
12/31/2016,1759
3/31/2017,1777
6/30/2017,2057
9/30/2017,1936
,
,
,
,
,
,
,
,
,
,
MA US,
3/31/2010,1308
6/30/2010,1365
9/30/2010,1428
12/31/2010,1438
3/31/2011,1501
6/30/2011,1667
9/30/2011,1818
12/31/2011,1728
3/31/2012,1758
6/30/2012,1820
9/30/2012,1918
12/31/2012,1895
3/31/2013,1906
6/30/2013,2096
9/30/2013,2218
12/31/2013,2126
3/31/2014,2177
6/30/2014,2377
9/30/2014,2503
12/31/2014,2416
3/31/2015,2230
6/30/2015,2390
9/30/2015,2530
12/31/2015,2517
3/31/2016,2446
6/30/2016,2694
9/30/2016,2880
12/31/2016,2756
3/31/2017,2734
6/30/2017,3053
9/30/2017,3398
,
,
,
,
,
,
,
,
,
,
MAT US,
3/31/2010,880.1
6/30/2010,1018.5
9/30/2010,1833.1
12/31/2010,2124.6
3/31/2011,951.9
6/30/2011,1161.7
9/30/2011,1998.8
12/31/2011,2153.8
3/31/2012,928.4
6/30/2012,1158.7
9/30/2012,2077.8
12/31/2012,2255.9
3/31/2013,995.6
6/30/2013,1169.1
9/30/2013,2207
12/31/2013,2113.2
3/31/2014,946.2
6/30/2014,1062.3
9/30/2014,2021.4
12/31/2014,1994
3/31/2015,922.7
6/30/2015,988.2
9/30/2015,1792
12/31/2015,1999.7
3/31/2016,869.4
6/30/2016,957.3
9/30/2016,1795.6
12/31/2016,1834.4
3/31/2017,735.6
6/30/2017,974.5
9/30/2017,1604
,
,
,
,
,
,
,
,
,
,
MKC US,
2/28/2010,764.5
5/31/2010,798.3
8/31/2010,794.6
11/30/2010,979.5
2/28/2011,782.8
5/31/2011,883.7
8/31/2011,920.4
11/30/2011,1110.7
2/29/2012,906.7
5/31/2012,984
8/31/2012,977.7
11/30/2012,1145.8
2/28/2013,934.4
5/31/2013,1002.6
8/31/2013,1016.4
11/30/2013,1170.1
2/28/2014,993.4
5/31/2014,1033.4
8/31/2014,1042.8
11/30/2014,1173.6
2/28/2015,1010.4
5/31/2015,1024.1
8/31/2015,1059.9
11/30/2015,1201.9
2/29/2016,1030.2
5/31/2016,1063.3
8/31/2016,1091
11/30/2016,1227
2/28/2017,1043.7
5/31/2017,1114.3
8/31/2017,1185.2
,
,
,
,
,
,
,
,
,
,
MCD US,
3/31/2010,5610.1
6/30/2010,5945.5
9/30/2010,6304.9
12/31/2010,6214.1
3/31/2011,6111.6
6/30/2011,6905.4
9/30/2011,7166.3
12/31/2011,6822.7
3/31/2012,6546.6
6/30/2012,6915.9
9/30/2012,7152.4
12/31/2012,6952.1
3/31/2013,6605.3
6/30/2013,7083.8
9/30/2013,7323.4
12/31/2013,7093.2
3/31/2014,6700.3
6/30/2014,7181.7
9/30/2014,6987.1
12/31/2014,6572.2
3/31/2015,5958.9
6/30/2015,6497.7
9/30/2015,6615.1
12/31/2015,6341.3
3/31/2016,5903.9
6/30/2016,6265
9/30/2016,6424.1
12/31/2016,6028.9
3/31/2017,5675.9
6/30/2017,6049.7
9/30/2017,5754.6
,
,
,
,
,
,
,
,
,
,
MCK US,
3/31/2010,26643
6/30/2010,27450
9/30/2010,27534
12/31/2010,28247
3/31/2011,28853
6/30/2011,29980
9/30/2011,30216
12/31/2011,30839
3/31/2012,31699
6/30/2012,30798
9/30/2012,29850
12/31/2012,31187
3/31/2013,30620
6/30/2013,32208
9/30/2013,32954
12/31/2013,34306
3/31/2014,38141
6/30/2014,44058
9/30/2014,44758
12/31/2014,47005
3/31/2015,44925
6/30/2015,47546
9/30/2015,48761
12/31/2015,47899
3/31/2016,46678
6/30/2016,49733
9/30/2016,49957
12/31/2016,50130
3/31/2017,48713
6/30/2017,51051
9/30/2017,52061
,
,
,
,
,
,
,
,
,
,
MDT US,
1/29/2010,3851
4/30/2010,4196
7/30/2010,3773
10/29/2010,3903
1/28/2011,3961
4/29/2011,4295
7/29/2011,4049
10/28/2011,4132
1/27/2012,3918
4/27/2012,4297
7/27/2012,4008
10/26/2012,4095
1/25/2013,4027
4/26/2013,4459
7/26/2013,4083
10/25/2013,4194
1/24/2014,4163
4/25/2014,4566
7/25/2014,4273
10/24/2014,4366
1/23/2015,4318
4/24/2015,7304
7/31/2015,7274
10/30/2015,7058
1/29/2016,6934
4/29/2016,7567
7/29/2016,7166
10/28/2016,7345
1/27/2017,7283
4/28/2017,7916
7/28/2017,7390
10/27/2017,7050
,
,
,
,
,
,
,
,
,
MRK US,
3/31/2010,11422.2
6/30/2010,11346.3
9/30/2010,11124.9
12/31/2010,12094
3/31/2011,11580
6/30/2011,12151
9/30/2011,12022
12/31/2011,12294
3/31/2012,11731
6/30/2012,12311
9/30/2012,11488
12/31/2012,11738
3/31/2013,10671
6/30/2013,11010
9/30/2013,11032
12/31/2013,11319
3/31/2014,10264
6/30/2014,10934
9/30/2014,10557
12/31/2014,10482
3/31/2015,9425
6/30/2015,9785
9/30/2015,10073
12/31/2015,10215
3/31/2016,9312
6/30/2016,9844
9/30/2016,10536
12/31/2016,10115
3/31/2017,9434
6/30/2017,9930
9/30/2017,10325
,
,
,
,
,
,
,
,
,
,
MET US,
3/31/2010,13068
6/30/2010,12827
9/30/2010,12976
12/31/2010,14208
3/31/2011,15824
6/30/2011,16885
9/30/2011,17017
12/31/2011,16405
3/31/2012,16690
6/30/2012,16789
9/30/2012,16611
12/31/2012,18359
3/31/2013,16975
6/30/2013,17042
9/30/2013,16899
12/31/2013,18382
3/31/2014,17116
6/30/2014,17801
9/30/2014,17918
12/31/2014,18245
3/31/2015,17032
6/30/2015,17360
9/30/2015,17967
12/31/2015,17111
3/31/2016,16611
6/30/2016,15244
9/30/2016,18109
12/31/2016,17203
3/31/2017,16879
6/30/2017,17245
9/30/2017,16104
,
,
,
,
,
,
,
,
,
,
MTD US,
3/31/2010,416.651
6/30/2010,468.549
9/30/2010,490.213
12/31/2010,592.765
3/31/2011,498.766
6/30/2011,561.088
9/30/2011,601.114
12/31/2011,648.36
3/31/2012,535.4
6/30/2012,570.283
9/30/2012,578.553
12/31/2012,657.292
3/31/2013,524.353
6/30/2013,578.68
9/30/2013,591.686
12/31/2013,684.253
3/31/2014,550.621
6/30/2014,608.834
9/30/2014,629.1
12/31/2014,697.428
3/31/2015,535.701
6/30/2015,582.057
9/30/2015,604.154
12/31/2015,673.535
3/31/2016,539.674
6/30/2016,608.286
9/30/2016,650.598
12/31/2016,709.699
3/31/2017,594.567
6/30/2017,653.656
9/30/2017,698.799
,
,
,
,
,
,
,
,
,
,
MGM US,
3/31/2010,1457.392
6/30/2010,1537.695
9/30/2010,1557.705
12/31/2010,1466.441
3/31/2011,1504.954
6/30/2011,1805.985
9/30/2011,2233.587
12/31/2011,2296.889
3/31/2012,2287.59
6/30/2012,2323.765
9/30/2012,2254.978
12/31/2012,2294.511
3/31/2013,2352.148
6/30/2013,2481.265
9/30/2013,2463.037
12/31/2013,2513.213
3/31/2014,2630.398
6/30/2014,2581.033
9/30/2014,2485.007
12/31/2014,2385.546
3/31/2015,2332.244
6/30/2015,2385.135
9/30/2015,2280.816
12/31/2015,2191.873
3/31/2016,2209.686
6/30/2016,2269.502
9/30/2016,2515.115
12/31/2016,2460.82
3/31/2017,2708.179
6/30/2017,2641.737
9/30/2017,2826.74
,
,
,
,
,
,
,
,
,
,
KORS US,
12/31/2011,373.606
3/31/2012,362.905
6/30/2012,414.865
9/29/2012,532.935
12/29/2012,636.778
3/30/2013,597.154
6/29/2013,640.859
9/28/2013,740.303
12/28/2013,1012.229
3/29/2014,917.452
6/28/2014,919.154
9/27/2014,1056.605
12/27/2014,1314.726
3/28/2015,1080.984
6/27/2015,985.975
9/26/2015,1129.981
12/26/2015,1397.479
4/2/2016,1198.7
7/2/2016,987.9
10/1/2016,1088.2
12/31/2016,1352.8
4/1/2017,1064.8
7/1/2017,952.4
9/30/2017,1146.6
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
MCHP US,
3/31/2010,278.02
6/30/2010,320.801
9/30/2010,382.271
12/31/2010,367.824
3/31/2011,379.985
6/30/2011,374.507
9/30/2011,340.602
12/31/2011,329.156
3/31/2012,338.911
6/30/2012,352.134
9/30/2012,407.8
12/31/2012,416.047
3/31/2013,430.144
6/30/2013,462.792
9/30/2013,492.7
12/31/2013,482.372
3/31/2014,493.384
6/30/2014,528.876
9/30/2014,546.243
12/31/2014,528.71
3/31/2015,547.19
6/30/2015,533.952
9/30/2015,559.432
12/31/2015,552.013
3/31/2016,568.438
6/30/2016,844
9/30/2016,873.835
12/31/2016,881.187
3/31/2017,902.666
6/30/2017,972.141
9/30/2017,1012.139
,
,
,
,
,
,
,
,
,
,
MU US,
3/4/2010,1961
6/3/2010,2288
9/2/2010,2493
12/2/2010,2252
3/3/2011,2257
6/2/2011,2139
9/1/2011,2140
12/1/2011,2090
3/1/2012,2067
5/31/2012,2172
8/30/2012,1963
11/29/2012,1834
2/28/2013,2078
5/30/2013,2318
8/29/2013,2843
11/28/2013,4042
2/27/2014,4107
5/29/2014,3982
8/28/2014,4227
12/4/2014,4573
3/5/2015,4166
6/4/2015,3853
9/3/2015,3600
12/3/2015,3350
3/3/2016,2934
6/2/2016,2898
9/1/2016,3217
12/1/2016,3970
3/2/2017,4648
6/1/2017,5566
8/31/2017,6138
11/30/2017,6803
,
,
,
,
,
,
,
,
,
MSFT US,
3/31/2010,14503
6/30/2010,16039
9/30/2010,16195
12/31/2010,19953
3/31/2011,16428
6/30/2011,17367
9/30/2011,17372
12/31/2011,20885
3/31/2012,17407
6/30/2012,18059
9/30/2012,16008
12/31/2012,21456
3/31/2013,20489
6/30/2013,19896
9/30/2013,18529
12/31/2013,24519
3/31/2014,20403
6/30/2014,23382
9/30/2014,23201
12/31/2014,26470
3/31/2015,21729
6/30/2015,22180
9/30/2015,21660
12/31/2015,25693
3/31/2016,22076
6/30/2016,22642
9/30/2016,22334
12/31/2016,25838
3/31/2017,23557
6/30/2017,24700
9/30/2017,24538
,
,
,
,
,
,
,
,
,
,
MAA US,
3/31/2010,97.464
6/30/2010,98.901
9/30/2010,101.384
12/31/2010,104.277
3/31/2011,107.338
6/30/2011,110.489
9/30/2011,115.827
12/31/2011,117.309
3/31/2012,119.631
6/30/2012,123.922
9/30/2012,127.11
12/31/2012,131.182
3/31/2013,133.367
6/30/2013,134.112
9/30/2013,136.294
12/31/2013,239.607
3/31/2014,243.487
6/30/2014,244.554
9/30/2014,248.781
12/31/2014,252.474
3/31/2015,257.811
6/30/2015,258.891
9/30/2015,261.998
12/31/2015,263.337
3/31/2016,269.016
6/30/2016,272.236
9/30/2016,276.898
12/31/2016,307.198
3/31/2017,378.908
6/30/2017,382.791
9/30/2017,384.55
,
,
,
,
,
,
,
,
,
,
MHK US,
4/3/2010,1347.236
7/3/2010,1400.086
10/2/2010,1309.552
12/31/2010,1262.198
4/2/2011,1343.595
7/2/2011,1477.854
10/1/2011,1442.512
12/31/2011,1378.297
3/31/2012,1409.035
6/30/2012,1469.793
9/29/2012,1473.493
12/31/2012,1435.659
3/30/2013,1486.815
6/29/2013,1976.299
9/28/2013,1961.536
12/31/2013,1924.104
3/29/2014,1813.095
6/28/2014,2048.247
9/27/2014,1990.658
12/31/2014,1951.446
4/4/2015,1881.177
7/4/2015,2041.733
10/3/2015,2150.656
12/31/2015,1997.997
4/2/2016,2172.046
7/2/2016,2310.336
10/1/2016,2294.139
12/31/2016,2182.566
4/1/2017,2220.645
7/1/2017,2453.038
9/30/2017,2448.51
,
,
,
,
,
,
,
,
,
,
TAP US,
3/27/2010,661
6/26/2010,883.3
9/25/2010,875
12/25/2010,835.1
3/26/2011,690.4
6/25/2011,933.6
9/24/2011,954.4
12/31/2011,937.3
3/31/2012,691.4
6/30/2012,999.4
9/29/2012,1195.5
12/31/2012,1030.2
3/30/2013,828.5
6/29/2013,1178
9/28/2013,1171.2
12/31/2013,1028.4
3/31/2014,816
6/30/2014,1188.5
9/30/2014,1168
12/31/2014,973.8
3/31/2015,700
6/30/2015,1006
9/30/2015,1017.4
12/31/2015,844.4
3/31/2016,657.2
6/30/2016,986.2
9/30/2016,947.6
12/31/2016,2294
3/31/2017,2448.7
6/30/2017,3091.3
9/30/2017,2883.2
,
,
,
,
,
,
,
,
,
,
MDLZ US,
3/31/2010,11318
6/30/2010,12253
9/30/2010,11863
12/31/2010,13773
3/31/2011,12573
6/30/2011,13878
9/30/2011,13226
12/31/2011,14688
3/31/2012,13093
6/30/2012,13286
9/30/2012,8300
12/31/2012,9495
3/31/2013,8744
6/30/2013,8595
9/30/2013,8472
12/31/2013,9488
3/31/2014,8641
6/30/2014,8436
9/30/2014,8337
12/31/2014,8830
3/31/2015,7762
6/30/2015,7661
9/30/2015,6849
12/31/2015,7364
3/31/2016,6455
6/30/2016,6302
9/30/2016,6396
12/31/2016,6770
3/31/2017,6414
6/30/2017,5903
9/30/2017,6530
,
,
,
,
,
,
,
,
,
,
MON US,
2/28/2010,3890
5/31/2010,2962
8/31/2010,1953
11/30/2010,1830
2/28/2011,4129
5/31/2011,3590
8/31/2011,2247
11/30/2011,2439
2/29/2012,4748
5/31/2012,4219
8/31/2012,2110
11/30/2012,2939
2/28/2013,5472
5/31/2013,4248
8/31/2013,2202
11/30/2013,3143
2/28/2014,5832
5/31/2014,4250
8/31/2014,2630
11/30/2014,2870
2/28/2015,5197
5/31/2015,4579
8/31/2015,2355
11/30/2015,2219
2/29/2016,4532
5/31/2016,4189
8/31/2016,2562
11/30/2016,2650
2/28/2017,5074
5/31/2017,4230
8/31/2017,2686
11/30/2017,2658
,
,
,
,
,
,
,
,
,
MNST US,
3/31/2010,238.11
6/30/2010,365.701
9/30/2010,381.466
6/30/2011,462.145
9/30/2011,474.709
12/31/2011,409.957
3/31/2012,454.605
6/30/2012,592.64
9/30/2012,541.94
12/31/2012,471.517
3/31/2013,484.223
6/30/2013,630.934
9/30/2013,590.422
12/31/2013,540.849
3/31/2014,536.129
6/30/2014,687.199
9/30/2014,635.972
12/31/2014,605.567
3/31/2015,587.03
6/30/2015,693.722
9/30/2015,756.619
12/31/2015,645.432
3/31/2016,680.186
6/30/2016,827.488
9/30/2016,787.954
12/31/2016,753.765
3/31/2017,742.146
6/30/2017,907.068
9/30/2017,909.476
,
,
,
,
,
,
,
,
,
,
,
,
MCO US,
3/31/2010,476.6
6/30/2010,477.8
9/30/2010,513.3
12/31/2010,564.3
3/31/2011,577.1
6/30/2011,605.2
9/30/2011,531.3
12/31/2011,567.1
3/31/2012,646.8
6/30/2012,640.8
9/30/2012,688.5
12/31/2012,754.2
3/31/2013,731.8
6/30/2013,756
9/30/2013,705.5
12/31/2013,779.2
3/31/2014,767.2
6/30/2014,873.5
9/30/2014,816.1
12/31/2014,877.5
3/31/2015,865.6
6/30/2015,918.1
9/30/2015,834.9
12/31/2015,865.9
3/31/2016,816.1
6/30/2016,928.9
9/30/2016,917.1
12/31/2016,942.1
3/31/2017,975.2
6/30/2017,1000.5
9/30/2017,1062.9
,
,
,
,
,
,
,
,
,
,
MS US,
3/31/2010,9078
6/30/2010,7950
9/30/2010,6779
12/31/2010,7807
3/31/2011,7635
6/30/2011,9282
9/30/2011,9892
12/31/2011,5709
3/31/2012,8913
6/30/2012,6603
9/30/2012,7551
12/31/2012,7477
3/31/2013,8475
6/30/2013,8328
9/30/2013,8103
12/31/2013,8198
3/31/2014,8803
6/30/2014,8521
9/30/2014,8692
12/31/2014,7541
3/31/2015,9782
6/30/2015,9561
9/30/2015,7332
12/31/2015,7862
3/31/2016,7792
6/30/2016,8909
9/30/2016,8909
12/31/2016,9021
3/31/2017,9745
6/30/2017,9503
9/30/2017,9197
,
,
,
,
,
,
,
,
,
,
MOS US,
2/28/2010,1731.9
5/31/2010,1860.3
8/31/2010,2188.3
11/30/2010,2674.8
2/28/2011,2214.3
5/31/2011,2860.4
8/31/2011,3083.3
11/30/2011,3014.5
2/29/2012,2189.5
5/31/2012,2820.5
8/31/2012,2505.1
11/30/2012,2536.2
9/30/2013,1908.7
12/31/2013,2181.5
3/31/2014,1986.2
6/30/2014,2440.2
9/30/2014,2250.7
12/31/2014,2378.6
3/31/2015,2139.1
6/30/2015,2487.5
9/30/2015,2105.5
12/31/2015,2163.2
3/31/2016,1674
6/30/2016,1674.6
9/30/2016,1952.2
12/31/2016,1862
3/31/2017,1578.1
6/30/2017,1754.6
9/30/2017,1984.8
,
,
,
,
,
,
,
,
,
,
,
,
MSI US,
4/3/2010,5044
7/3/2010,5414
10/2/2010,5800
12/31/2010,5663
4/2/2011,1884
10/1/2011,2105
12/31/2011,2300
3/31/2012,1956
6/30/2012,2148
9/29/2012,2153
12/31/2012,2441
3/30/2013,1973
6/29/2013,2107
9/28/2013,2112
12/31/2013,2504
3/29/2014,1801
6/28/2014,1393
9/27/2014,1436
12/31/2014,1823
4/4/2015,1223
7/4/2015,1368
10/3/2015,1422
12/31/2015,1682
4/2/2016,1193
7/2/2016,1430
10/1/2016,1532
12/31/2016,1883
4/1/2017,1281
7/1/2017,1497
9/30/2017,1645
,
,
,
,
,
,
,
,
,
,
,
MYL US,
3/31/2010,1292.374
6/30/2010,1368.536
9/30/2010,1355.113
12/31/2010,1434.499
3/31/2011,1448.958
6/30/2011,1573.877
9/30/2011,1575.756
12/31/2011,1531.234
3/31/2012,1592.408
6/30/2012,1691.537
9/30/2012,1809.772
12/31/2012,1722.854
3/31/2013,1631.49
6/30/2013,1701.701
9/30/2013,1767.426
12/31/2013,1808.526
3/31/2014,1715.6
6/30/2014,1837.3
9/30/2014,2084
12/31/2014,2057.7
3/31/2015,1871.7
6/30/2015,2371.7
9/30/2015,2712.3
12/31/2015,2490.7
3/31/2016,2191.3
6/30/2016,2560.7
9/30/2016,3057.1
12/31/2016,3267.8
3/31/2017,2719.5
6/30/2017,2962.2
9/30/2017,2987.1
,
,
,
,
,
,
,
,
,
,
NDAQ US,
3/31/2010,764
6/30/2010,876
9/30/2010,751
12/31/2010,783
3/31/2011,819
6/30/2011,838
9/30/2011,946
12/31/2011,839
3/31/2012,411
6/30/2012,424
9/30/2012,409
12/31/2012,419
3/31/2013,418
6/30/2013,451
9/30/2013,506
12/31/2013,520
3/31/2014,529
6/30/2014,523
9/30/2014,497
12/31/2014,517
3/31/2015,507
6/30/2015,518
9/30/2015,529
12/31/2015,536
3/31/2016,534
6/30/2016,559
9/30/2016,585
12/31/2016,599
3/31/2017,583
6/30/2017,602
9/30/2017,607
,
,
,
,
,
,
,
,
,
,
NOV US,
3/31/2010,3032
6/30/2010,2941
9/30/2010,3011
12/31/2010,3172
3/31/2011,3146
6/30/2011,3513
9/30/2011,3740
12/31/2011,4259
3/31/2012,4303
6/30/2012,4734
9/30/2012,5319
12/31/2012,5685
3/31/2013,5307
6/30/2013,5601
9/30/2013,5687
12/31/2013,6172
3/31/2014,5777
6/30/2014,5255
9/30/2014,5587
12/31/2014,5709
3/31/2015,4820
6/30/2015,3909
9/30/2015,3306
12/31/2015,2722
3/31/2016,2189
6/30/2016,1724
9/30/2016,1646
12/31/2016,1692
3/31/2017,1741
6/30/2017,1759
9/30/2017,1835
,
,
,
,
,
,
,
,
,
,
NAVI US,
6/30/2014,736
9/30/2014,686
12/31/2014,688
3/31/2015,666
6/30/2015,667
9/30/2015,626
12/31/2015,621
3/31/2016,592
6/30/2016,584
9/30/2016,584
12/31/2016,584
3/31/2017,515
6/30/2017,528
9/30/2017,582
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
NTAP US,
1/29/2010,1011.65
4/30/2010,1171.8
7/30/2010,1137.8
10/29/2010,1207.4
1/28/2011,1268.1
4/29/2011,1428.3
7/29/2011,1458.2
10/28/2011,1507
1/27/2012,1565.5
4/27/2012,1702.5
7/27/2012,1444.6
10/26/2012,1541.2
1/25/2013,1630.1
4/26/2013,1716.5
7/26/2013,1516.2
10/25/2013,1549.9
1/24/2014,1610
4/25/2014,1649
7/25/2014,1489.2
10/24/2014,1542.5
1/23/2015,1551.3
4/24/2015,1539.7
7/31/2015,1335
10/30/2015,1445
1/29/2016,1386
4/29/2016,1380
7/28/2016,1294
10/28/2016,1340
1/27/2017,1404
4/28/2017,1481
7/28/2017,1325
10/27/2017,1422
,
,
,
,
,
,
,
,
,
NFLX US,
3/31/2010,493.665
6/30/2010,519.819
9/30/2010,553.219
12/31/2010,595.922
3/31/2011,718.553
6/30/2011,788.61
9/30/2011,821.839
12/31/2011,875.575
3/31/2012,869.791
6/30/2012,889.163
9/30/2012,905.089
12/31/2012,945.239
3/31/2013,1023.961
6/30/2013,1069.372
9/30/2013,1105.999
12/31/2013,1175.23
3/31/2014,1270.089
6/30/2014,1340.407
9/30/2014,1409.432
12/31/2014,1484.728
3/31/2015,1573.129
6/30/2015,1644.694
9/30/2015,1738.355
12/31/2015,1823.333
3/31/2016,1957.736
6/30/2016,2105.204
9/30/2016,2290.188
12/31/2016,2477.541
3/31/2017,2636.635
6/30/2017,2785.464
9/30/2017,2984.859
,
,
,
,
,
,
,
,
,
,
NWL US,
3/31/2010,1306.4
6/30/2010,1496.2
9/30/2010,1487.3
12/31/2010,1469.3
3/31/2011,1302.7
6/30/2011,1572.8
9/30/2011,1549.9
12/31/2011,1495.2
3/31/2012,1332.4
6/30/2012,1516.2
9/30/2012,1535.3
12/31/2012,1518.8
3/31/2013,1240.8
6/30/2013,1474.7
9/30/2013,1487.2
12/31/2013,1489.8
3/31/2014,1232.2
6/30/2014,1521
9/30/2014,1484.5
12/31/2014,1526
3/31/2015,1264
6/30/2015,1560.9
9/30/2015,1530
12/31/2015,1560.8
3/31/2016,1314.9
6/30/2016,3858.6
9/30/2016,3954.6
12/31/2016,4135.9
3/31/2017,3266.3
6/30/2017,4054.6
9/30/2017,3678.2
,
,
,
,
,
,
,
,
,
,
NFX US,
3/31/2010,458
6/30/2010,448
9/30/2010,560
12/31/2010,632
3/31/2011,600
6/30/2011,661
9/30/2011,689
12/31/2011,638
3/31/2012,678
6/30/2012,628
9/30/2012,578
12/31/2012,634
3/31/2013,678
6/30/2013,443
9/30/2013,479
12/31/2013,498
3/31/2014,553
6/30/2014,608
9/30/2014,610
12/31/2014,495
3/31/2015,349
6/30/2015,469
9/30/2015,377
12/31/2015,362
3/31/2016,366
6/30/2016,445
9/30/2016,431
12/31/2016,431
3/31/2017,437
6/30/2017,417
9/30/2017,450
,
,
,
,
,
,
,
,
,
,
NEM US,
3/31/2010,2242
6/30/2010,2153
9/30/2010,2597
12/31/2010,2548
3/31/2011,2465
6/30/2011,2384
9/30/2011,2744
12/31/2011,2765
3/31/2012,2683
6/30/2012,2229
9/30/2012,2480
12/31/2012,2476
3/31/2013,2177
6/30/2013,1993
9/30/2013,1983
12/31/2013,2169
3/31/2014,1764
6/30/2014,1765
9/30/2014,1746
12/31/2014,2017
3/31/2015,1972
6/30/2015,1908
9/30/2015,2033
12/31/2015,1816
3/31/2016,2032
6/30/2016,2038
9/30/2016,1791
12/31/2016,1789
3/31/2017,1659
6/30/2017,1875
9/30/2017,1879
,
,
,
,
,
,
,
,
,
,
NWSA US,
9/30/2013,2072
12/31/2013,2238
3/31/2014,2078
6/30/2014,2186
9/30/2014,2150
12/31/2014,2280
3/31/2015,2062
6/30/2015,2141
9/30/2015,2014
12/31/2015,2161
3/31/2016,1942
6/30/2016,2226
9/30/2016,1965
12/31/2016,2116
3/31/2017,1978
6/30/2017,2080
9/30/2017,2058
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
NWS US,
9/30/2013,2072
12/31/2013,2238
3/31/2014,2078
6/30/2014,2186
9/30/2014,2150
12/31/2014,2280
3/31/2015,2062
6/30/2015,2141
9/30/2015,2014
12/31/2015,2161
3/31/2016,1942
6/30/2016,2226
9/30/2016,1965
12/31/2016,2116
3/31/2017,1978
6/30/2017,2080
9/30/2017,2058
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
NEE US,
3/31/2010,3622
6/30/2010,3591
9/30/2010,4691
12/31/2010,3413
3/31/2011,3134
6/30/2011,3961
9/30/2011,4382
12/31/2011,3864
3/31/2012,3371
6/30/2012,3667
9/30/2012,3843
12/31/2012,3375
3/31/2013,3279
6/30/2013,3833
9/30/2013,4394
12/31/2013,3630
3/31/2014,3674
6/30/2014,4029
9/30/2014,4654
12/31/2014,4664
3/31/2015,4104
6/30/2015,4358
9/30/2015,4954
12/31/2015,4069
3/31/2016,3835
6/30/2016,3817
9/30/2016,4805
12/31/2016,3699
3/31/2017,3972
6/30/2017,4404
9/30/2017,4808
,
,
,
,
,
,
,
,
,
,
NLSN US,
12/31/2010,1371
3/31/2011,1302
6/30/2011,1396
9/30/2011,1413
12/31/2011,1421
3/31/2012,1340
6/30/2012,1385
9/30/2012,1423
12/31/2012,1464
3/31/2013,1376
6/30/2013,1386
9/30/2013,1387
12/31/2013,1611
3/31/2014,1489
6/30/2014,1594
9/30/2014,1572
12/31/2014,1633
3/31/2015,1458
6/30/2015,1559
9/30/2015,1531
12/31/2015,1624
3/31/2016,1487
6/30/2016,1596
9/30/2016,1570
12/31/2016,1656
3/31/2017,1526
6/30/2017,1644
9/30/2017,1641
,
,
,
,
,
,
,
,
,
,
,
,
,
NKE US,
2/28/2010,4733
5/31/2010,5076.9
8/31/2010,5175
11/30/2010,4842
2/28/2011,5079
5/31/2011,5766
8/31/2011,6081
11/30/2011,5731
2/29/2012,5846
5/31/2012,6470
8/31/2012,6669
11/30/2012,5955
2/28/2013,6187
5/31/2013,6697
8/31/2013,6971
11/30/2013,6431
2/28/2014,6972
5/31/2014,7425
8/31/2014,7982
11/30/2014,7380
2/28/2015,7460
5/31/2015,7779
8/31/2015,8414
11/30/2015,7686
2/29/2016,8032
5/31/2016,8244
8/31/2016,9061
11/30/2016,8180
2/28/2017,8432
5/31/2017,8677
8/31/2017,9070
11/30/2017,8554
,
,
,
,
,
,
,
,
,
NI US,
3/31/2010,2358.3
6/30/2010,1095.1
9/30/2010,1138.1
12/31/2010,1667.7
3/31/2011,2232.2
6/30/2011,1181
9/30/2011,1068.7
12/31/2011,1490.5
3/31/2012,1658.7
6/30/2012,1038.1
9/30/2012,973.5
12/31/2012,1410.3
3/31/2013,1794.3
6/30/2013,1202.4
9/30/2013,1076.8
12/31/2013,1592.6
3/31/2014,2320.5
6/30/2014,1335.1
9/30/2014,1137.3
