MMM US,
12/31/2014,2918.25
3/31/2015,3090
6/30/2015,2768
9/30/2015,2936
12/31/2015,3806
3/31/2016,3053.5
6/30/2016,2616.5
9/30/2016,2682.5
12/31/2016,2841
3/31/2017,2869.5
6/30/2017,2457.75
9/30/2017,2638
,
,
,
,
,
,
,
,
,
,
SHW US,
3/31/2010,1542.667
6/30/2010,2082
9/30/2010,2171.667
12/31/2010,1781.4
3/31/2011,1807.333
6/30/2011,2403.25
9/30/2011,2422.8
12/31/2011,2050.818
3/31/2012,2102.9
6/30/2012,2669.636
9/30/2012,2660.417
12/31/2012,2187.462
3/31/2013,2210.75
6/30/2013,2753.923
9/30/2013,2781.833
12/31/2013,2428.25
3/31/2014,2352.818
6/30/2014,3017.909
9/30/2014,3161.231
12/31/2014,2603.231
3/31/2015,2495.333
6/30/2015,3263.545
9/30/2015,3241.364
12/31/2015,2592.25
3/31/2016,2480.833
6/30/2016,3283.583
9/30/2016,3280
12/31/2016,2680.786
3/31/2017,2718.615
6/30/2017,3743.8
9/30/2017,4442.25
,
,
,
,
,
,
,
,
,
,
SIG US,
1/30/2010,1199
5/1/2010,804
7/31/2010,725.5
10/30/2010,618.5
1/29/2011,1269.667
4/30/2011,869.5
7/28/2011,763.4
10/29/2011,690.6
1/28/2012,1360
4/28/2012,914.429
7/28/2012,853.286
10/27/2012,734
2/2/2013,1485.25
5/4/2013,1019.571
8/3/2013,903.857
11/2/2013,769.636
2/1/2014,1550.7
5/3/2014,1065.625
8/2/2014,1203.333
11/1/2014,1176.7
1/31/2015,2314.3
5/2/2015,1549.444
8/1/2015,1388.1
10/31/2015,1228.933
1/30/2016,2406.429
4/30/2016,1607.714
7/30/2016,1435
10/29/2016,1176.667
1/28/2017,2298.917
4/29/2017,1454.818
7/29/2017,1328.455
10/28/2017,1163.364
,
,
,
,
,
,
,
,
,
SPG US,
3/31/2010,838
6/30/2010,905.5
9/30/2010,956.375
12/31/2010,1051.8
3/31/2011,970
6/30/2011,980.833
9/30/2011,1014
12/31/2011,1106.5
3/31/2012,1058.5
6/30/2012,1162.889
9/30/2012,1194.667
12/31/2012,1301
3/31/2013,1181.444
6/30/2013,1243
9/30/2013,1297.4
12/31/2013,1397.6
3/31/2014,1310.25
6/30/2014,1272.4
9/30/2014,1218.667
12/31/2014,1309
3/31/2015,1244
6/30/2015,1239.667
9/30/2015,1304
12/31/2015,1399.667
3/31/2016,1298
6/30/2016,1347
9/30/2016,1365
12/31/2016,1473.667
3/31/2017,1364
6/30/2017,1366
9/30/2017,1393
,
,
,
,
,
,
,
,
,
,
SWKS US,
4/2/2010,231.706
7/2/2010,270
10/1/2010,310.214
12/31/2010,333.429
4/1/2011,318.143
7/1/2011,345.267
9/30/2011,400.909
12/30/2011,389.563
3/30/2012,360.235
6/29/2012,382.176
9/28/2012,420.111
12/28/2012,450.55
3/29/2013,420.294
6/28/2013,436.063
9/27/2013,474.647
12/27/2013,500
3/28/2014,470.25
6/27/2014,570.063
10/3/2014,710
1/2/2015,774.111
4/3/2015,751.765
7/3/2015,801.789
10/2/2015,878.111
1/1/2016,919.6
4/1/2016,775.8
7/1/2016,750.222
9/30/2016,831.316
12/30/2016,902.611
3/31/2017,840.429
6/30/2017,890.571
9/29/2017,980.15
,
,
,
,
,
,
,
,
,
,
SLG US,
3/31/2010,218.333
6/30/2010,230.4
9/30/2010,233.455
12/31/2010,231.2
3/31/2011,234.8
6/30/2011,263.667
9/30/2011,281.5
12/31/2011,291.8
3/31/2012,309.778
6/30/2012,306.429
9/30/2012,303.25
12/31/2012,327
3/31/2013,327.143
6/30/2013,366
9/30/2013,360.667
12/31/2013,353.667
3/31/2014,350.167
6/30/2014,378.333
9/30/2014,354.714
12/31/2014,391.8
3/31/2015,395
6/30/2015,401.5
9/30/2015,424
12/31/2015,428
3/31/2016,432.75
6/30/2016,520
9/30/2016,403.333
12/31/2016,371.667
3/31/2017,380.667
6/30/2017,383.333
9/30/2017,377.667
,
,
,
,
,
,
,
,
,
,
SNA US,
4/3/2010,590.667
7/3/2010,642.333
10/2/2010,622
1/1/2011,687.333
4/2/2011,681.333
7/2/2011,726.333
10/1/2011,713.5
12/31/2011,759.5
3/31/2012,736.75
6/30/2012,766.333
9/29/2012,706.5
12/29/2012,750.75
3/30/2013,753.5
6/29/2013,762
9/28/2013,744.333
12/28/2013,790.333
3/29/2014,783.333
6/28/2014,810
9/27/2014,798.25
1/3/2015,843
4/4/2015,834.6
7/4/2015,864.8
10/3/2015,845
1/2/2016,885.2
4/2/2016,851.833
7/2/2016,876.714
10/1/2016,847.857
12/31/2016,884
4/1/2017,877.286
7/1/2017,922.833
9/30/2017,889.375
,
,
,
,
,
,
,
,
,
,
SO US,
3/31/2010,3723
6/30/2010,4132.333
9/30/2010,5021.2
12/31/2010,3612.167
3/31/2011,3836
6/30/2011,4482.25
9/30/2011,5902.2
12/31/2011,4010.2
3/31/2012,4050.8
6/30/2012,4755.4
9/30/2012,5972.8
12/31/2012,4129.5
3/31/2013,3777.4
6/30/2013,4299.333
9/30/2013,5185.6
12/31/2013,3810.25
3/31/2014,4152.25
6/30/2014,4357
9/30/2014,5366.4
12/31/2014,3803.5
3/31/2015,4536.429
6/30/2015,4708
9/30/2015,5753.429
12/31/2015,4547.4
3/31/2016,4256.333
6/30/2016,4453.167
9/30/2016,6034.2
12/31/2016,4573.333
3/31/2017,5584.333
6/30/2017,5153.5
9/30/2017,6340
,
,
,
,
,
,
,
,
,
,
LUV US,
3/31/2010,2617.286
6/30/2010,3150.182
9/30/2010,3167.273
12/31/2010,3081.364
3/31/2011,3102.4
6/30/2011,4095.818
9/30/2011,4236.25
12/31/2011,4140.727
3/31/2012,4008.1
6/30/2012,4589.727
9/30/2012,4346.182
12/31/2012,4204.091
3/31/2013,4072.364
6/30/2013,4657.5
9/30/2013,4545
12/31/2013,4368.846
3/31/2014,4179.583
6/30/2014,4942.462
9/30/2014,4792.429
12/31/2014,4588.077
3/31/2015,4413.846
6/30/2015,5135.417
9/30/2015,5130.545
12/31/2015,4997.222
3/31/2016,4805.9
6/30/2016,5403.1
9/30/2016,5164.455
12/31/2016,5032.909
3/31/2017,4920
6/30/2017,5735.25
9/30/2017,5293.583
,
,
,
,
,
,
,
,
,
,
SPGI US,
3/31/2010,1191.714
6/30/2010,1527.5
9/30/2010,1940.8
12/31/2010,1503.714
3/31/2011,1269.571
6/30/2011,1559.714
9/30/2011,2039.833
12/31/2011,1536.429
3/31/2012,1315.857
6/30/2012,1590.833
9/30/2012,1976
12/31/2012,1609.6
3/31/2013,1171.4
6/30/2013,1190.833
9/30/2013,1175.167
12/31/2013,1241.7
3/31/2014,1234.3
6/30/2014,1293.9
9/30/2014,1275.375
12/31/2014,1281.5
3/31/2015,1268.444
6/30/2015,1363.778
9/30/2015,1325
12/31/2015,1380.909
3/31/2016,1364.091
6/30/2016,1430.167
9/30/2016,1409.833
12/31/2016,1335.846
3/31/2017,1374.333
6/30/2017,1457.545
9/30/2017,1453
,
,
,
,
,
,
,
,
,
,
SWK US,
4/3/2010,1171.429
7/3/2010,2263.333
10/2/2010,2264.75
1/1/2011,2374
4/2/2011,2371.75
7/2/2011,2602.625
10/1/2011,2579.25
12/31/2011,2789
3/31/2012,2629.909
6/30/2012,2910.727
9/29/2012,2827.273
12/29/2012,2591.636
3/30/2013,2584.125
6/29/2013,2809.2
9/28/2013,2818.636
12/28/2013,2858.917
3/29/2014,2600
6/28/2014,2937.9
9/27/2014,2875.833
1/3/2015,2951.833
4/4/2015,2598.5
7/4/2015,2815.4
10/3/2015,2811.462
1/2/2016,2942.154
4/2/2016,2566.385
7/2/2016,2910.2
10/1/2016,2889.286
12/31/2016,2934
4/1/2017,2752.273
7/1/2017,3174.929
9/30/2017,3151.375
,
,
,
,
,
,
,
,
,
,
SBUX US,
3/28/2010,2408.133
6/27/2010,2557.2
10/3/2010,2761.222
1/2/2011,2934.063
4/3/2011,2736.706
7/3/2011,2842.947
10/2/2011,2955
1/1/2012,3292.727
4/1/2012,3190.32
7/1/2012,3318
9/30/2012,3390.792
12/30/2012,3839.192
3/31/2013,3584.222
6/30/2013,3717.304
9/29/2013,3803.826
12/29/2013,4293.583
3/30/2014,3951.913
6/29/2014,4141.381
9/28/2014,4235.167
12/28/2014,4796.889
3/29/2015,4531.6
6/28/2015,4868
9/27/2015,4894.857
12/27/2015,5390.45
3/27/2016,5027.087
6/26/2016,5335.583
10/2/2016,5688.24
1/1/2017,5848.5
4/2/2017,5418.692
7/2/2017,5757.462
10/1/2017,5808.231
,
,
,
,
,
,
,
,
,
,
STT US,
3/31/2010,2182.182
6/30/2010,2244.25
9/30/2010,2243.462
12/31/2010,2169.933
3/31/2011,2294.471
6/30/2011,2400.563
9/30/2011,2386.571
12/31/2011,2409.933
3/31/2012,2329.5
6/30/2012,2430.077
9/30/2012,2368.5
12/31/2012,2368.188
3/31/2013,2481.533
6/30/2013,2540.071
9/30/2013,2514.214
12/31/2013,2503.9
3/31/2014,2540
6/30/2014,2608.455
9/30/2014,2638
12/31/2014,2677.417
3/31/2015,2686.308
6/30/2015,2741.615
9/30/2015,2668.9
12/31/2015,2623.273
3/31/2016,2558.091
6/30/2016,2643.3
9/30/2016,2717.6
12/31/2016,2780.2
3/31/2017,2744.667
6/30/2017,2856.273
9/30/2017,2951
,
,
,
,
,
,
,
,
,
,
SRCL US,
3/31/2010,320.75
6/30/2010,340.9
9/30/2010,349.182
12/31/2010,364.273
3/31/2011,379.364
6/30/2011,402.875
9/30/2011,413.143
12/31/2011,442.636
3/31/2012,451.9
6/30/2012,468.167
9/30/2012,478.154
12/31/2012,490.923
3/31/2013,519.769
6/30/2013,529
9/30/2013,542.429
12/31/2013,566.4
3/31/2014,572.375
6/30/2014,633.733
9/30/2014,662.929
12/31/2014,685.2
3/31/2015,676.5
6/30/2015,707.533
9/30/2015,735.4
12/31/2015,899.929
3/31/2016,870.467
6/30/2016,912.857
9/30/2016,899.923
12/31/2016,903.769
3/31/2017,874.308
6/30/2017,903.077
9/30/2017,896.923
,
,
,
,
,
,
,
,
,
,
SYK US,
3/31/2010,1749.043
6/30/2010,1778.75
9/30/2010,1746.609
12/31/2010,1972.68
3/31/2011,1999.16
6/30/2011,2006.111
9/30/2011,2033.577
12/31/2011,2215.333
3/31/2012,2119.958
6/30/2012,2126.44
9/30/2012,2070.962
12/31/2012,2300.5
3/31/2013,2204.615
6/30/2013,2192.393
9/30/2013,2149.346
12/31/2013,2440.478
3/31/2014,2324.583
6/30/2014,2350.167
9/30/2014,2320.783
12/31/2014,2619.364
3/31/2015,2382.368
6/30/2015,2407.905
9/30/2015,2441.333
12/31/2015,2712.696
3/31/2016,2473.571
6/30/2016,2796.727
9/30/2016,2809.25
12/31/2016,3157.333
3/31/2017,2898.7
6/30/2017,2975.591
9/30/2017,2965
,
,
,
,
,
,
,
,
,
,
STI US,
3/31/2010,2001.364
6/30/2010,1941.167
9/30/2010,2108.182
12/31/2010,2192.313
3/31/2011,2172.625
6/30/2011,2140
9/30/2011,2164.111
12/31/2011,2095.364
3/31/2012,2098.412
6/30/2012,2182.357
9/30/2012,3789.364
12/31/2012,2313
3/31/2013,2241.667
6/30/2013,2151.063
9/30/2013,2066.375
12/31/2013,2041.364
3/31/2014,2013.176
6/30/2014,2070.882
9/30/2014,2064.333
12/31/2014,2044.6
3/31/2015,1984.833
6/30/2015,2016.15
9/30/2015,2040.95
12/31/2015,2036.696
3/31/2016,2027.913
6/30/2016,2138.682
9/30/2016,2151.818
12/31/2016,2170.957
3/31/2017,2193.227
6/30/2017,2275.857
9/30/2017,2296.091
,
,
,
,
,
,
,
,
,
,
SYMC US,
4/2/2010,1517.56
7/2/2010,1468.923
10/1/2010,1455.704
12/31/2010,1582.577
4/1/2011,1600.174
7/1/2011,1583.652
9/30/2011,1664.72
12/30/2011,1709.444
3/30/2012,1680.5
6/29/2012,1647.846
9/28/2012,1655.296
12/28/2012,1735.179
3/29/2013,1726.577
6/28/2013,1640.667
9/27/2013,1686.68
12/27/2013,1654.917
3/28/2014,1644.609
7/4/2014,1671.25
10/3/2014,1624.542
1/2/2015,1672.917
4/3/2015,1558.792
7/3/2015,1526.091
10/2/2015,1504.958
1/1/2016,906.043
4/1/2016,873.1
7/1/2016,877.364
9/30/2016,978.76
12/30/2016,1078.75
3/31/2017,1179.538
6/30/2017,1203.957
9/29/2017,1272.227
,
,
,
,
,
,
,
,
,
,
SYF US,
3/31/2014,2264
6/30/2014,2242
9/30/2014,2249.6
12/31/2014,2340
3/31/2015,2363
6/30/2015,2328.143
9/30/2015,2444.5
12/31/2015,2572
3/31/2016,2565.143
6/30/2016,2622.286
9/30/2016,2673
12/31/2016,2859.143
3/31/2017,2898.556
6/30/2017,2938
9/30/2017,3071.429
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
SNPS US,
1/31/2010,328.5
4/30/2010,334.75
7/31/2010,335.25
10/31/2010,355.667
1/31/2011,364.8
4/30/2011,390.2
7/31/2011,382.5
10/31/2011,390.4
1/31/2012,416.571
4/30/2012,417.143
7/31/2012,444
10/31/2012,445.833
1/31/2013,473.8
4/30/2013,496.167
7/31/2013,481.857
10/31/2013,506.429
1/31/2014,481
4/30/2014,513.125
7/31/2014,521.286
10/31/2014,542
1/31/2015,541.857
4/30/2015,546.75
7/31/2015,555.429
10/31/2015,577.333
1/31/2016,568.833
4/30/2016,602.143
7/31/2016,602.857
10/31/2016,628.556
1/31/2017,637.889
4/30/2017,672.556
7/31/2017,691.333
10/31/2017,650.889
,
,
,
,
,
,
,
,
,
SYY US,
3/27/2010,8804.5
7/3/2010,9757.667
10/2/2010,9558.8
1/1/2011,9491.5
4/2/2011,9494
7/2/2011,10318
10/1/2011,10453.333
12/31/2011,10036.857
3/31/2012,10457.333
6/30/2012,11034.889
9/29/2012,11142
12/29/2012,10700.111
3/30/2013,11092.111
6/29/2013,11620.75
9/28/2013,11618.778
12/28/2013,#N/A N/A
3/29/2014,11370.571
6/28/2014,12157.25
9/27/2014,12446
12/27/2014,11935
3/28/2015,11982.333
6/27/2015,12689.111
9/26/2015,12596.667
12/26/2015,12125.273
3/26/2016,11868.222
7/2/2016,13678
10/1/2016,13880.545
12/31/2016,13512
4/1/2017,13164.75
7/1/2017,14348.167
9/30/2017,14432.917
,
,
,
,
,
,
,
,
,
,
TROW US,
3/31/2010,565.889
6/30/2010,584.182
9/30/2010,575.231
12/31/2010,641.9
3/31/2011,685.636
6/30/2011,710.583
9/30/2011,689.538
12/31/2011,657.571
3/31/2012,712.083
6/30/2012,753.786
9/30/2012,768.188
12/31/2012,799.75
3/31/2013,819.8
6/30/2013,857.5
9/30/2013,874.143
12/31/2013,926.429
3/31/2014,952.667
6/30/2014,992.938
9/30/2014,1019.333
12/31/2014,1020.692
3/31/2015,1029.222
6/30/2015,1057.5
9/30/2015,1031.917
12/31/2015,1021.917
3/31/2016,1013.833
6/30/2016,1048.778
9/30/2016,1077.875
12/31/2016,1097.714
3/31/2017,1108.571
6/30/2017,1156.143
9/30/2017,1219.75
,
,
,
,
,
,
,
,
,
,
TPR US,
3/27/2010,808.929
7/3/2010,888.308
10/2/2010,844.786
1/1/2011,1209.294
4/2/2011,945.647
7/2/2011,1008.706
10/1/2011,1024.125
12/31/2011,1430.714
3/31/2012,1104.2
6/30/2012,1195.045
9/29/2012,1160.2
12/29/2012,1601.538
3/30/2013,1178.885
6/30/2013,1239.074
9/28/2013,1189.308
12/28/2013,1479.222
3/29/2014,1128.071
6/28/2014,1096.75
9/27/2014,1005.542
12/27/2014,1227.107
3/28/2015,950.621
6/27/2015,972.889
9/26/2015,1041.679
12/26/2015,1273.516
3/26/2016,1023.393
7/2/2016,1163.5
10/1/2016,1069.154
12/31/2016,1318.963
4/1/2017,1021.32
7/1/2017,1150.8
9/30/2017,1304.56
,
,
,
,
,
,
,
,
,
,
TGT US,
1/30/2010,20184.4
5/1/2010,15616.3
7/31/2010,15594.067
10/30/2010,15618.5
1/29/2011,20785.412
4/30/2011,16054.417
7/30/2011,16248.875
10/29/2011,16355.923
1/28/2012,21269.364
4/28/2012,16860.889
7/28/2012,16798.563
10/27/2012,16951.667
2/2/2013,22736.8
5/4/2013,16800.909
8/3/2013,17265.526
11/2/2013,17378.857
2/1/2014,21467.81
5/3/2014,17019.619
8/2/2014,17374.895
11/1/2014,17555.2
1/31/2015,21625.667
5/2/2015,17086.5
8/1/2015,17398
10/31/2015,17568
1/30/2016,21622.786
4/30/2016,16313.7
7/30/2016,16172.526
10/29/2016,16302.316
1/28/2017,20682.091
4/29/2017,15620.455
7/29/2017,16323.944
10/28/2017,16600.2
,
,
,
,
,
,
,
,
,
TEL US,
3/26/2010,2926.111
6/25/2010,3069.3
9/24/2010,3096.3
12/24/2010,3144.556
3/25/2011,3499.778
6/24/2011,3558.444
9/30/2011,3933.3
12/30/2011,3438.417
3/30/2012,3307.182
6/29/2012,3522.714
9/28/2012,3384.273
12/28/2012,3204.333
3/29/2013,3266.75
6/28/2013,3392.556
9/28/2013,#N/A N/A
12/27/2013,3277.4
3/28/2014,3455
6/27/2014,3601
9/26/2014,3596.7
12/26/2014,3511.6
3/27/2015,3595.5
6/26/2015,3175.8
9/25/2015,3084.111
12/25/2015,2801.556
3/25/2016,2978.111
6/24/2016,3128.111
9/30/2016,3333.333
12/30/2016,3004.875
3/31/2017,3093.333
6/30/2017,3273.111
9/29/2017,3284.333
,
,
,
,
,
,
,
,
,
,
FTI US,
3/31/2010,1065
6/30/2010,1060.364
9/30/2010,1000.438
12/31/2010,1034.083
3/31/2011,1138.063
6/30/2011,1186.706
9/30/2011,1300.357
12/31/2011,1436.286
3/31/2012,1393.647
6/30/2012,1480.765
9/30/2012,1569.955
12/31/2012,1716.652
3/31/2013,1589.083
6/30/2013,1638
9/30/2013,1751.75
12/31/2013,1887.25
3/31/2014,1795.6
6/30/2014,1915
9/30/2014,1963.105
12/31/2014,2092.167
3/31/2015,1820.75
6/30/2015,1706.077
9/30/2015,1670.04
12/31/2015,1554.857
3/31/2016,1282.107
6/30/2016,1258.778
9/30/2016,1147.958
12/31/2016,1115.056
3/31/2017,3655.6
6/30/2017,3765.381
9/30/2017,3870.04
,
,
,
,
,
,
,
,
,
,
TXN US,
3/31/2010,3138.792
6/30/2010,3518.129
9/30/2010,3690.133
12/31/2010,3506.091
3/31/2011,3390.914
6/30/2011,3434.147
9/30/2011,3310.139
12/31/2011,3254.486
3/31/2012,3056.406
6/30/2012,3344.471
9/30/2012,3334.563
12/31/2012,2948.636
3/31/2013,2854.4
6/30/2013,3060.094
9/30/2013,3226.172
12/31/2013,2990.033
3/31/2014,2958.3
6/30/2014,3273.733
9/30/2014,3457.097
12/31/2014,3267
3/31/2015,3201.6
6/30/2015,3258.258
9/30/2015,3278.323
12/31/2015,3201.633
3/31/2016,2980.074
6/30/2016,3204.28
9/30/2016,3484.792
12/31/2016,3319.273
3/31/2017,3310.185
6/30/2017,3564.88
9/30/2017,3913.885
,
,
,
,
,
,
,
,
,
,
TXT US,
4/3/2010,2361.2
7/3/2010,2482.25
10/2/2010,2611.143
1/1/2011,2818
4/2/2011,2498.5
7/2/2011,2837.778
10/1/2011,2840.556
12/28/2011,3238
3/31/2012,2706.111
6/30/2012,2981.091
9/29/2012,3060.727
12/29/2012,3428.545
3/30/2013,2886.444
6/29/2013,3013.889
9/28/2013,2975.3
12/28/2013,3406
3/29/2014,3020.455
6/28/2014,3522.667
9/27/2014,3629.7
1/3/2015,4297.455
4/4/2015,3192
7/4/2015,3423.25
10/3/2015,3398.167
1/2/2016,4201.273
4/2/2016,3154
7/2/2016,3367.556
10/1/2016,3413.1
12/31/2016,4013.7
4/1/2017,3164.727
7/1/2017,3571.364
9/30/2017,3542.167
,
,
,
,
,
,
,
,
,
,
TMO US,
4/3/2010,2502.1
7/3/2010,2658.222
10/2/2010,2588
12/31/2010,2798.091
4/2/2011,2654.154
7/2/2011,2835.462
10/1/2011,2990.533
12/31/2011,3065.588
3/31/2012,2986.5
6/30/2012,3052.313
9/29/2012,2994.188
12/31/2012,3144.875
3/30/2013,3173.214
6/29/2013,3219.786
9/28/2013,3178.467
12/31/2013,3306
3/29/2014,3783.143
6/28/2014,4248.462
9/27/2014,4213.286
12/31/2014,4377.4
3/28/2015,4003.563
6/27/2015,4165
9/26/2015,4099.733
12/31/2015,4557.333
4/2/2016,4107.929
7/2/2016,4495
10/1/2016,4401
12/31/2016,4980.467
4/1/2017,4675.462
7/1/2017,4922.455
9/30/2017,5028.4
,
,
,
,
,
,
,
,
,
,
TIF US,
1/31/2010,971.538
4/30/2010,613.429
7/31/2010,690.818
10/31/2010,653.4
1/31/2011,1093.3
4/30/2011,703.929
7/31/2011,784
10/31/2011,803.846
1/31/2012,1183.333
4/30/2012,819.056
7/31/2012,890.105
10/31/2012,858.412
1/31/2013,1247.867
4/30/2013,854.563
7/31/2013,942.421
10/31/2013,889.053
1/31/2014,1299.952
4/30/2014,956.238
7/31/2014,987.826
10/31/2014,967.739
1/31/2015,1294.25
4/30/2015,918.955
7/31/2015,1002.381
10/31/2015,971.304
1/31/2016,1211.174
4/30/2016,915.048
7/31/2016,933.889
10/31/2016,922.579
1/31/2017,1216.421
4/30/2017,914.412
7/31/2017,930.421
10/31/2017,957
,
,
,
,
,
,
,
,
,
TWX US,
3/31/2010,6257.385
6/30/2010,6219.294
9/30/2010,6436.421
12/31/2010,7462.8
3/31/2011,6470.526
6/30/2011,6823.909
9/30/2011,6967.808
12/31/2011,8041.68
3/31/2012,6823.037
6/30/2012,6950.08
9/30/2012,6907.808
12/31/2012,8223.36
3/31/2013,7121.28
6/30/2013,7102.48
9/30/2013,6947.25
12/31/2013,8387.923
3/31/2014,6629.55
6/30/2014,6889.789
9/30/2014,6160.75
12/31/2014,7539.333
3/31/2015,7001.259
6/30/2015,6904.704
9/30/2015,6507
12/31/2015,7545.931
3/31/2016,7294.233
6/30/2016,7057.063
9/30/2016,6972.379
12/31/2016,7725.533
3/31/2017,7684.643
6/30/2017,7318.583
9/30/2017,7396.609
,
,
,
,
,
,
,
,
,
,
TJX US,
1/30/2010,5932.357
5/1/2010,4939.583
7/31/2010,5107
10/30/2010,5530.75
1/29/2011,6348.333
4/30/2011,5172.588
7/30/2011,5443.722
10/29/2011,5832.4
1/28/2012,6754.444
4/28/2012,5802.944
7/28/2012,6029.789
10/27/2012,6345.091
2/2/2013,7678.522
5/4/2013,6176.952
8/3/2013,6376.625
11/2/2013,6908.64
2/1/2014,7862.615
5/3/2014,6597.538
8/2/2014,6882.556
11/1/2014,7436.808
1/31/2015,8259.538
5/2/2015,6795.692
8/1/2015,7254.625
10/31/2015,7732.52
1/30/2016,8726.96
4/30/2016,7290.833
7/30/2016,7855.333
10/29/2016,8224.652
1/28/2017,9441.385
4/29/2017,7880.96
7/29/2017,8293.136
10/28/2017,8860.304
,
,
,
,
,
,
,
,
,
TMK US,
3/31/2010,841.333
6/30/2010,834
9/30/2010,835.75
12/31/2010,804.333
3/31/2011,826
6/30/2011,838.25
9/30/2011,825.25
12/31/2011,815
3/31/2012,852.75
6/30/2012,869
9/30/2012,864.25
12/31/2012,902
3/31/2013,955.667
6/30/2013,952.667
9/30/2013,944.667
12/31/2013,935.333
3/31/2014,981.5
6/30/2014,982.75
9/30/2014,958.25
12/31/2014,958.75
3/31/2015,992.4
6/30/2015,1003
9/30/2015,1008.6
12/31/2015,1015
3/31/2016,965.75
6/30/2016,982
9/30/2016,967.5
12/31/2016,986.667
3/31/2017,1010
6/30/2017,1025
9/30/2017,1021.333
,
,
,
,
,
,
,
,
,
,
TSS US,
3/31/2010,385.167
6/30/2010,419.077
9/30/2010,434.7
12/31/2010,439.818
3/31/2011,431.5
6/30/2011,437.636
9/30/2011,453.5
12/31/2011,462.714
3/31/2012,447.5
6/30/2012,467.3
9/30/2012,469.4
12/31/2012,486.8
3/31/2013,478.273
6/30/2013,480.75
9/30/2013,597.231
12/31/2013,617.364
3/31/2014,614.167
6/30/2014,597.154
9/30/2014,613.273
12/31/2014,621.25
3/31/2015,642.364
6/30/2015,656.5
9/30/2015,670
12/31/2015,689.091
3/31/2016,712.7
6/30/2016,1142
9/30/2016,1152.222
12/31/2016,1138.1
3/31/2017,1204
6/30/2017,1200.667
9/30/2017,1179.333
,
,
,
,
,
,
,
,
,
,
TSCO US,
3/27/2010,711
6/26/2010,1067.647
9/25/2010,824.222
12/25/2010,977.632
3/26/2011,796.4
6/25/2011,1191.556
9/24/2011,933.9
12/31/2011,1240.059
3/31/2012,1018.889
6/30/2012,1303.571
9/29/2012,1068.273
12/29/2012,1284.619
3/30/2013,1098.19
6/29/2013,1441.52
9/28/2013,1191.391
12/28/2013,1426.708
3/29/2014,1206.875
6/28/2014,1580.5
9/27/2014,1318.958
12/27/2014,1574.72
3/28/2015,1315.182
6/27/2015,1764.636
9/26/2015,1484.348
12/26/2015,1648.611
3/26/2016,1449.35
6/25/2016,1852.045
9/24/2016,1544.409
12/31/2016,1869
4/1/2017,1559.2
7/1/2017,2016.227
9/30/2017,1685.048
,
,
,
,
,
,
,
,
,
,
TDG US,
4/3/2010,203.667
7/3/2010,214.455
9/30/2010,222.143
1/1/2011,237.2
4/2/2011,316.714
7/2/2011,320.867
9/30/2011,331.071
12/31/2011,344.333
3/31/2012,389.529
6/30/2012,452.643
9/30/2012,462.938
12/29/2012,426.933
3/30/2013,468.467
6/29/2013,487.308
9/30/2013,535.867
12/28/2013,503.571
3/29/2014,584.5
6/28/2014,615.308
9/30/2014,634.929
12/27/2014,598.083
3/28/2015,632.167
6/27/2015,720.833
9/30/2015,804.333
1/2/2016,737.5
4/2/2016,775.667
7/2/2016,804.5
9/30/2016,879.273
12/31/2016,804.5
4/1/2017,892.533
7/1/2017,903.929
9/30/2017,957.857
,
,
,
,
,
,
,
,
,
,
TRV US,
3/31/2010,6199
6/30/2010,6254.4
9/30/2010,6222.8
12/31/2010,6187.2
3/31/2011,6149.5
6/30/2011,6332.167
9/30/2011,6317.167
12/31/2011,6295.75
3/31/2012,6303.556
6/30/2012,6437.25
9/30/2012,6427.375
12/31/2012,6394.778
3/31/2013,6425.889
6/30/2013,6459.091
9/30/2013,6428.25
12/31/2013,6428.5
3/31/2014,6602.571
6/30/2014,6685.111
9/30/2014,6716.182
12/31/2014,6786.364
3/31/2015,6779.3
6/30/2015,6749.6
9/30/2015,6756.1
